Steps out_loss reg_loss point_loss train_accuracy time memory
35905 0.090 20.080 0.647 0.97 9233.51 5235.1
35906 0.074 20.080 0.714 0.97 9233.64 5235.1
35907 0.109 20.080 0.626 0.96 9233.79 5235.1
35908 0.098 20.080 0.694 0.96 9233.92 5235.1
35909 0.074 20.080 0.642 0.97 9234.07 5235.1
35910 0.079 20.080 0.710 0.97 9234.20 5235.1
35911 0.081 20.080 0.738 0.97 9234.33 5235.1
35912 0.078 20.080 0.694 0.97 9234.48 5235.1
35913 0.062 20.080 0.665 0.98 9234.62 5235.1
35914 0.095 20.080 0.630 0.97 9234.75 5235.1
35915 0.096 20.080 0.644 0.97 9234.88 5235.1
35916 0.078 20.080 0.668 0.97 9235.01 5235.1
35917 0.088 20.080 0.648 0.97 9235.14 5235.1
35918 0.105 20.080 0.628 0.96 9235.28 5235.1
35919 0.062 20.080 0.740 0.98 9235.36 5235.1
35921 0.076 20.080 0.683 0.97 9237.80 5236.7
35922 0.097 20.080 0.657 0.96 9237.95 5236.7
35923 0.066 20.080 0.673 0.97 9238.10 5236.7
35924 0.073 20.080 0.667 0.97 9238.25 5236.7
35925 0.086 20.080 0.653 0.97 9238.39 5236.7
35926 0.077 20.080 0.710 0.97 9238.54 5236.7
35927 0.109 20.080 0.696 0.96 9238.68 5236.7
35928 0.089 20.080 0.656 0.97 9238.83 5236.7
35929 0.100 20.080 0.643 0.96 9238.96 5236.7
35930 0.068 20.080 0.709 0.97 9239.09 5236.7
35931 0.064 20.080 0.668 0.98 9239.23 5236.7
35932 0.096 20.080 0.648 0.97 9239.37 5236.7
35933 0.075 20.080 0.725 0.97 9239.51 5236.7
35934 0.094 20.080 0.637 0.97 9239.61 5236.7
35936 0.082 20.080 0.677 0.97 9242.03 5237.8
35937 0.111 20.080 0.636 0.96 9242.18 5237.8
35938 0.068 20.080 0.649 0.97 9242.33 5237.8
35939 0.111 20.080 0.649 0.96 9242.48 5237.8
35940 0.085 20.080 0.656 0.97 9242.61 5237.8
35941 0.069 20.080 0.709 0.97 9242.76 5237.8
35942 0.074 20.080 0.652 0.97 9242.91 5237.8
35943 0.088 20.080 0.688 0.97 9243.04 5237.8
35944 0.090 20.080 0.676 0.97 9243.18 5237.8
35945 0.055 20.080 0.668 0.98 9243.31 5237.8
35946 0.086 20.080 0.687 0.97 9243.45 5237.8
35947 0.083 20.080 0.741 0.97 9243.58 5237.8
35948 0.115 20.080 0.649 0.96 9243.72 5237.8
35949 0.075 20.080 0.689 0.97 9243.84 5237.8
35951 0.072 20.080 0.713 0.97 9246.28 5239.4
35952 0.118 20.080 0.677 0.96 9246.40 5239.4
35953 0.054 20.080 0.690 0.98 9246.54 5239.4
35954 0.105 20.080 0.680 0.96 9246.67 5239.4
35955 0.075 20.080 0.663 0.97 9246.80 5239.4
35956 0.096 20.080 0.630 0.96 9246.93 5239.4
35957 0.079 20.080 0.668 0.97 9247.08 5239.4
35958 0.089 20.080 0.698 0.97 9247.23 5239.4
35959 0.081 20.080 0.678 0.97 9247.37 5239.4
35960 0.087 20.080 0.655 0.97 9247.49 5239.4
35961 0.085 20.080 0.640 0.97 9247.62 5239.4
35962 0.070 20.080 0.696 0.97 9247.75 5239.4
35963 0.084 20.080 0.630 0.97 9247.89 5239.4
35964 0.074 20.080 0.683 0.97 9248.03 5239.4
35965 0.098 20.080 0.718 0.96 9248.12 5239.4
35967 0.071 20.080 0.675 0.97 9250.55 5240.5
35968 0.075 20.080 0.708 0.97 9250.70 5240.5
35969 0.083 20.080 0.645 0.97 9250.86 5240.5
35970 0.085 20.080 0.661 0.97 9251.02 5240.5
35971 0.087 20.080 0.667 0.96 9251.16 5240.5
35972 0.122 20.080 0.666 0.95 9251.28 5240.5
35973 0.079 20.080 0.686 0.97 9251.43 5240.5
35974 0.099 20.080 0.660 0.96 9251.57 5240.5
35975 0.083 20.080 0.662 0.97 9251.72 5240.5
35976 0.089 20.080 0.669 0.97 9251.87 5240.5
35977 0.074 20.080 0.672 0.97 9252.00 5240.5
35978 0.084 20.080 0.654 0.97 9252.16 5240.5
35979 0.075 20.080 0.712 0.97 9252.30 5240.5
35980 0.084 20.080 0.646 0.97 9252.39 5240.5
35982 0.073 20.080 0.662 0.97 9254.79 5241.8
35983 0.085 20.080 0.727 0.97 9254.94 5241.8
35984 0.066 20.080 0.651 0.98 9255.09 5241.8
35985 0.074 20.080 0.661 0.97 9255.21 5241.8
35986 0.109 20.080 0.666 0.96 9255.36 5241.8
35987 0.072 20.080 0.674 0.97 9255.51 5241.8
35988 0.077 20.080 0.651 0.97 9255.66 5241.8
35989 0.087 20.080 0.667 0.97 9255.80 5241.8
35990 0.104 20.080 0.682 0.96 9255.94 5241.8
35991 0.078 20.080 0.683 0.97 9256.09 5241.8
35992 0.090 20.080 0.641 0.96 9256.22 5241.8
35993 0.083 20.080 0.620 0.97 9256.36 5241.8
35994 0.086 20.080 0.706 0.97 9256.51 5241.8
35995 0.086 20.080 0.654 0.97 9256.62 5241.8
35997 0.083 20.080 0.648 0.97 9259.07 5242.9
35998 0.085 20.080 0.737 0.97 9259.21 5242.9
35999 0.105 20.080 0.654 0.96 9259.34 5242.9
36000 0.101 20.080 0.620 0.96 9259.48 5242.9
36001 0.091 20.080 0.671 0.97 9259.63 5242.9
36002 0.082 20.080 0.712 0.97 9259.78 5242.9
36003 0.079 20.080 0.650 0.97 9259.93 5242.9
36004 0.079 20.080 0.705 0.97 9260.07 5242.9
36005 0.073 20.080 0.711 0.97 9260.22 5242.9
36006 0.063 20.080 0.678 0.98 9260.34 5242.9
36007 0.073 20.080 0.672 0.97 9260.49 5242.9
36008 0.076 20.080 0.664 0.97 9260.63 5242.9
36009 0.083 20.080 0.666 0.97 9260.77 5242.9
36010 0.072 20.080 0.621 0.98 9260.87 5242.9
36012 0.085 20.080 0.685 0.97 9263.27 5244.5
36013 0.084 20.080 0.656 0.97 9263.42 5244.5
36014 0.082 20.080 0.669 0.97 9263.56 5244.5
36015 0.062 20.080 0.681 0.98 9263.71 5244.5
36016 0.071 20.080 0.709 0.97 9263.85 5244.5
36017 0.095 20.080 0.648 0.97 9264.00 5244.5
36018 0.083 20.080 0.678 0.97 9264.14 5244.5
36019 0.098 20.080 0.718 0.97 9264.29 5244.5
36020 0.090 20.080 0.648 0.96 9264.42 5244.5
36021 0.061 20.080 0.680 0.98 9264.56 5244.5
36022 0.079 20.080 0.618 0.97 9264.69 5244.5
36023 0.057 20.080 0.675 0.98 9264.82 5244.5
36024 0.093 20.080 0.646 0.97 9264.95 5244.5
36025 0.119 20.080 0.675 0.95 9265.07 5244.5
36026 0.091 20.080 0.711 0.96 9265.17 5244.5
36028 0.063 20.080 0.724 0.98 9267.60 5245.6
36029 0.082 20.080 0.654 0.97 9267.75 5245.6
36030 0.098 20.080 0.637 0.97 9267.89 5245.6
36031 0.117 20.080 0.615 0.96 9268.03 5245.6
36032 0.108 20.080 0.684 0.96 9268.16 5245.6
36033 0.097 20.080 0.664 0.97 9268.30 5245.6
36034 0.084 20.080 0.675 0.96 9268.43 5245.6
36035 0.078 20.080 0.640 0.97 9268.56 5245.6
36036 0.081 20.080 0.678 0.97 9268.68 5245.6
36037 0.092 20.080 0.654 0.97 9268.84 5245.6
36038 0.070 20.080 0.681 0.97 9268.97 5245.6
36039 0.081 20.080 0.750 0.97 9269.09 5245.6
36040 0.084 20.080 0.630 0.97 9269.21 5245.6
36041 0.082 20.080 0.682 0.97 9269.34 5245.6
36042 0.059 20.080 0.736 0.98 9269.44 5245.6
36044 0.082 20.080 0.677 0.97 9271.85 5247.5
36045 0.087 20.080 0.621 0.97 9271.99 5247.5
36046 0.071 20.080 0.673 0.97 9272.13 5247.5
36047 0.089 20.080 0.682 0.97 9272.26 5247.5
36048 0.100 20.080 0.636 0.96 9272.39 5247.5
36049 0.067 20.080 0.687 0.98 9272.53 5247.5
36050 0.082 20.080 0.660 0.97 9272.68 5247.5
36051 0.075 20.080 0.681 0.97 9272.83 5247.5
36052 0.071 20.080 0.728 0.97 9272.97 5247.5
36053 0.096 20.080 0.659 0.96 9273.09 5247.5
36054 0.073 20.080 0.644 0.97 9273.23 5247.5
36055 0.095 20.080 0.655 0.97 9273.37 5247.5
36056 0.080 20.080 0.654 0.97 9273.52 5247.5
36057 0.075 20.080 0.642 0.97 9273.67 5247.5
36059 0.064 20.080 0.707 0.98 9276.10 5247.5
36060 0.086 20.080 0.629 0.97 9276.24 5247.5
36061 0.062 20.080 0.655 0.98 9276.39 5247.5
36062 0.089 20.080 0.627 0.97 9276.52 5247.5
36063 0.072 20.080 0.659 0.97 9276.67 5247.5
36064 0.087 20.080 0.752 0.97 9276.81 5247.5
36065 0.100 20.080 0.714 0.96 9276.95 5247.5
36066 0.070 20.080 0.657 0.97 9277.10 5247.5
36067 0.086 20.080 0.641 0.97 9277.24 5247.5
36068 0.067 20.080 0.715 0.97 9277.38 5247.5
36069 0.111 20.080 0.667 0.96 9277.50 5247.5
36070 0.066 20.080 0.653 0.97 9277.65 5247.5
36071 0.096 20.080 0.700 0.96 9277.80 5247.5
36072 0.098 20.080 0.654 0.96 9277.92 5247.5
36074 0.077 20.080 0.699 0.97 9280.34 5248.8
36075 0.064 20.080 0.725 0.97 9280.47 5248.8
36076 0.094 20.080 0.661 0.97 9280.62 5248.8
36077 0.087 20.080 0.640 0.97 9280.75 5248.8
36078 0.103 20.080 0.610 0.96 9280.90 5248.8
36079 0.063 20.080 0.714 0.98 9281.02 5248.8
36080 0.071 20.080 0.659 0.98 9281.15 5248.8
36081 0.086 20.080 0.656 0.97 9281.28 5248.8
36082 0.078 20.080 0.664 0.97 9281.43 5248.8
36083 0.079 20.080 0.709 0.97 9281.56 5248.8
36084 0.080 20.080 0.685 0.97 9281.72 5248.8
36085 0.079 20.080 0.671 0.97 9281.85 5248.8
36086 0.103 20.080 0.618 0.96 9281.98 5248.8
36087 0.118 20.080 0.645 0.95 9282.11 5248.8
36088 0.068 20.080 0.748 0.97 9282.20 5248.8
36090 0.098 20.080 0.656 0.97 9284.63 5249.9
36091 0.087 20.080 0.664 0.97 9284.78 5249.9
36092 0.091 20.080 0.662 0.97 9284.93 5249.9
36093 0.071 20.080 0.688 0.97 9285.08 5249.9
36094 0.070 20.080 0.715 0.97 9285.20 5249.9
36095 0.110 20.080 0.647 0.96 9285.37 5249.9
36096 0.057 20.080 0.694 0.98 9285.51 5249.9
36097 0.079 20.080 0.645 0.97 9285.66 5249.9
36098 0.088 20.080 0.663 0.97 9285.81 5249.9
36099 0.070 20.080 0.683 0.98 9285.96 5249.9
36100 0.097 20.080 0.644 0.96 9286.11 5249.9
36101 0.078 20.080 0.635 0.97 9286.25 5249.9
36102 0.062 20.080 0.695 0.97 9286.41 5249.9
36103 0.081 20.080 0.700 0.97 9286.47 5249.9
36105 0.089 20.080 0.666 0.97 9288.91 5251.8
36106 0.075 20.080 0.635 0.97 9289.03 5251.8
36107 0.084 20.080 0.661 0.97 9289.19 5251.8
36108 0.064 20.080 0.727 0.97 9289.34 5251.8
36109 0.072 20.080 0.652 0.97 9289.48 5251.8
36110 0.118 20.080 0.632 0.95 9289.63 5251.8
36111 0.070 20.080 0.663 0.97 9289.76 5251.8
36112 0.083 20.080 0.710 0.97 9289.90 5251.8
36113 0.094 20.080 0.682 0.96 9290.03 5251.8
36114 0.070 20.080 0.669 0.97 9290.17 5251.8
36115 0.088 20.080 0.647 0.97 9290.31 5251.8
36116 0.089 20.080 0.628 0.97 9290.46 5251.8
36117 0.085 20.080 0.658 0.97 9290.60 5251.8
36118 0.069 20.080 0.765 0.97 9290.71 5251.8
36120 0.112 20.080 0.662 0.96 9293.13 5253.7
36121 0.086 20.080 0.701 0.97 9293.25 5253.7
36122 0.090 20.080 0.670 0.97 9293.39 5253.7
36123 0.069 20.080 0.663 0.97 9293.52 5253.7
36124 0.073 20.080 0.665 0.97 9293.67 5253.7
36125 0.089 20.080 0.655 0.97 9293.82 5253.7
36126 0.066 20.080 0.701 0.98 9293.96 5253.7
36127 0.120 20.080 0.651 0.95 9294.10 5253.7
36128 0.076 20.080 0.673 0.97 9294.25 5253.7
36129 0.092 20.080 0.657 0.96 9294.39 5253.7
36130 0.076 20.080 0.680 0.97 9294.52 5253.7
36131 0.075 20.080 0.678 0.97 9294.67 5253.7
36132 0.079 20.080 0.651 0.97 9294.82 5253.7
36133 0.082 20.080 0.734 0.96 9294.92 5253.7
36135 0.076 20.080 0.769 0.97 9297.39 5254.8
36136 0.084 20.080 0.651 0.97 9297.54 5254.8
36137 0.064 20.080 0.679 0.98 9297.70 5254.8
36138 0.093 20.080 0.728 0.96 9297.82 5254.8
36139 0.096 20.080 0.648 0.96 9297.96 5254.8
36140 0.078 20.080 0.655 0.97 9298.11 5254.8
36141 0.098 20.080 0.658 0.96 9298.25 5254.8
36142 0.106 20.080 0.659 0.96 9298.39 5254.8
36143 0.079 20.080 0.671 0.97 9298.53 5254.8
36144 0.067 20.080 0.647 0.97 9298.67 5254.8
36145 0.098 20.080 0.660 0.96 9298.80 5254.8
36146 0.105 20.080 0.670 0.96 9298.96 5254.8
36147 0.076 20.080 0.667 0.97 9299.09 5254.8
36148 0.074 20.080 0.691 0.97 9299.23 5254.8
36150 0.065 20.080 0.711 0.98 9301.68 5255.9
36151 0.068 20.080 0.654 0.98 9301.82 5255.9
36152 0.084 20.080 0.658 0.97 9301.97 5255.9
36153 0.073 20.080 0.714 0.97 9302.12 5255.9
36154 0.086 20.080 0.622 0.97 9302.26 5255.9
36155 0.090 20.080 0.695 0.97 9302.39 5255.9
36156 0.052 20.080 0.673 0.98 9302.52 5255.9
36157 0.081 20.080 0.678 0.97 9302.64 5255.9
36158 0.113 20.080 0.660 0.96 9302.78 5255.9
36159 0.080 20.080 0.652 0.97 9302.94 5255.9
36160 0.091 20.080 0.673 0.96 9303.07 5255.9
36161 0.084 20.080 0.628 0.97 9303.20 5255.9
36162 0.074 20.080 0.713 0.97 9303.35 5255.9
36163 0.087 20.080 0.673 0.97 9303.49 5255.9
36165 0.096 20.080 0.665 0.96 9305.94 5257.5
36166 0.084 20.080 0.645 0.97 9306.10 5257.5
36167 0.068 20.080 0.664 0.97 9306.25 5257.5
36168 0.112 20.080 0.658 0.96 9306.38 5257.5
36169 0.062 20.080 0.680 0.98 9306.52 5257.5
36170 0.128 20.080 0.645 0.96 9306.65 5257.5
36171 0.072 20.080 0.683 0.97 9306.80 5257.5
36172 0.069 20.080 0.690 0.97 9306.93 5257.5
36173 0.061 20.080 0.681 0.98 9307.07 5257.5
36174 0.122 20.080 0.681 0.95 9307.21 5257.5
36175 0.061 20.080 0.667 0.98 9307.36 5257.5
36176 0.088 20.080 0.681 0.97 9307.51 5257.5
36177 0.086 20.080 0.666 0.97 9307.66 5257.5
36178 0.079 20.080 0.718 0.97 9307.76 5257.5
36180 0.076 20.080 0.675 0.97 9310.18 5258.3
36181 0.075 20.080 0.640 0.97 9310.33 5258.3
36182 0.065 20.080 0.674 0.98 9310.49 5258.3
36183 0.102 20.080 0.692 0.96 9310.63 5258.3
36184 0.094 20.080 0.649 0.97 9310.75 5258.3
36185 0.105 20.080 0.662 0.96 9310.89 5258.3
36186 0.075 20.080 0.672 0.97 9311.02 5258.3
36187 0.075 20.080 0.705 0.97 9311.15 5258.3
36188 0.084 20.080 0.626 0.97 9311.29 5258.3
36189 0.087 20.080 0.653 0.97 9311.43 5258.3
36190 0.105 20.080 0.695 0.96 9311.57 5258.3
36191 0.083 20.080 0.700 0.97 9311.72 5258.3
36192 0.069 20.080 0.651 0.97 9311.86 5258.3
36193 0.065 20.080 0.711 0.98 9311.99 5258.3
36195 0.067 20.080 0.675 0.97 9314.44 5260.2
36196 0.068 20.080 0.679 0.97 9314.58 5260.2
36197 0.082 20.080 0.646 0.97 9314.71 5260.2
36198 0.052 20.080 0.665 0.98 9314.85 5260.2
36199 0.091 20.080 0.680 0.97 9314.98 5260.2
36200 0.086 20.080 0.643 0.97 9315.11 5260.2
36201 0.106 20.080 0.653 0.96 9315.27 5260.2
36202 0.072 20.080 0.694 0.97 9315.41 5260.2
36203 0.071 20.080 0.739 0.97 9315.53 5260.2
36204 0.095 20.080 0.687 0.96 9315.66 5260.2
36205 0.063 20.080 0.652 0.98 9315.78 5260.2
36206 0.084 20.080 0.678 0.97 9315.92 5260.2
36207 0.097 20.080 0.637 0.97 9316.04 5260.2
36208 0.072 20.080 0.651 0.97 9316.18 5260.2
36209 0.084 20.080 0.695 0.97 9316.27 5260.2
36211 0.078 20.080 0.648 0.97 9318.70 5261.8
36212 0.064 20.080 0.690 0.98 9318.84 5261.8
36213 0.103 20.080 0.670 0.96 9319.00 5261.8
36214 0.071 20.080 0.676 0.97 9319.15 5261.8
36215 0.072 20.080 0.641 0.98 9319.28 5261.8
36216 0.081 20.080 0.659 0.97 9319.43 5261.8
36217 0.090 20.080 0.712 0.96 9319.55 5261.8
36218 0.093 20.080 0.751 0.97 9319.69 5261.8
36219 0.078 20.080 0.672 0.97 9319.82 5261.8
36220 0.106 20.080 0.641 0.96 9319.96 5261.8
36221 0.069 20.080 0.653 0.97 9320.10 5261.8
36222 0.089 20.080 0.655 0.97 9320.25 5261.8
36223 0.078 20.080 0.690 0.97 9320.38 5261.8
36224 0.077 20.080 0.687 0.97 9320.53 5261.8
36226 0.116 20.080 0.642 0.96 9322.96 5262.9
36227 0.077 20.080 0.721 0.97 9323.08 5262.9
36228 0.074 20.080 0.671 0.97 9323.21 5262.9
36229 0.065 20.080 0.684 0.98 9323.36 5262.9
36230 0.082 20.080 0.654 0.97 9323.50 5262.9
36231 0.074 20.080 0.673 0.97 9323.64 5262.9
36232 0.093 20.080 0.622 0.96 9323.78 5262.9
36233 0.072 20.080 0.648 0.97 9323.92 5262.9
36234 0.065 20.080 0.650 0.98 9324.04 5262.9
36235 0.062 20.080 0.720 0.98 9324.18 5262.9
36236 0.087 20.080 0.689 0.96 9324.32 5262.9
36237 0.067 20.080 0.679 0.97 9324.43 5262.9
36238 0.083 20.080 0.679 0.97 9324.57 5262.9
36239 0.113 20.080 0.639 0.96 9324.72 5262.9
36240 0.134 20.080 0.671 0.95 9324.79 5262.9
36242 0.092 20.080 0.634 0.96 9327.19 5263.4
36243 0.095 20.080 0.673 0.96 9327.35 5263.4
36244 0.050 20.080 0.706 0.98 9327.48 5263.4
36245 0.061 20.080 0.679 0.98 9327.62 5263.4
36246 0.083 20.080 0.672 0.97 9327.77 5263.4
36247 0.079 20.080 0.669 0.97 9327.90 5263.4
36248 0.073 20.080 0.651 0.97 9328.06 5263.4
36249 0.070 20.080 0.717 0.97 9328.18 5263.4
36250 0.074 20.080 0.665 0.97 9328.32 5263.4
36251 0.081 20.080 0.631 0.97 9328.46 5263.4
36252 0.099 20.080 0.659 0.96 9328.60 5263.4
36253 0.076 20.080 0.660 0.97 9328.75 5263.4
36254 0.077 20.080 0.676 0.97 9328.89 5263.4
36255 0.121 20.080 0.631 0.96 9329.02 5263.4
36256 0.093 20.080 0.909 0.96 9329.09 5263.4
36258 0.096 20.080 0.657 0.96 9331.50 5265.3
36259 0.078 20.080 0.667 0.97 9331.65 5265.3
36260 0.073 20.080 0.704 0.97 9331.79 5265.3
36261 0.105 20.080 0.611 0.96 9331.94 5265.3
36262 0.078 20.080 0.669 0.97 9332.09 5265.3
36263 0.072 20.080 0.668 0.97 9332.23 5265.3
36264 0.065 20.080 0.715 0.98 9332.36 5265.3
36265 0.083 20.080 0.692 0.97 9332.51 5265.3
36266 0.065 20.080 0.699 0.97 9332.65 5265.3
36267 0.105 20.080 0.686 0.96 9332.80 5265.3
36268 0.089 20.080 0.614 0.97 9332.94 5265.3
36269 0.075 20.080 0.646 0.97 9333.09 5265.3
36270 0.075 20.080 0.667 0.97 9333.23 5265.3
36271 0.069 20.080 0.700 0.98 9333.32 5265.3
36273 0.063 20.080 0.718 0.98 9335.73 5266.4
36274 0.062 20.080 0.658 0.98 9335.88 5266.4
36275 0.065 20.080 0.691 0.97 9336.00 5266.4
36276 0.074 20.080 0.647 0.97 9336.15 5266.4
36277 0.088 20.080 0.649 0.97 9336.28 5266.4
36278 0.093 20.080 0.625 0.97 9336.43 5266.4
36279 0.067 20.080 0.680 0.97 9336.58 5266.4
36280 0.090 20.080 0.673 0.97 9336.70 5266.4
36281 0.123 20.080 0.618 0.96 9336.86 5266.4
36282 0.072 20.080 0.686 0.97 9337.00 5266.4
36283 0.098 20.080 0.690 0.96 9337.12 5266.4
36284 0.069 20.080 0.692 0.97 9337.24 5266.4
36285 0.086 20.080 0.672 0.97 9337.39 5266.4
36286 0.090 20.080 0.710 0.96 9337.51 5266.4
36287 0.068 20.080 0.749 0.97 9337.62 5266.4
36289 0.077 20.080 0.674 0.97 9340.05 5267.5
36290 0.128 20.080 0.664 0.95 9340.19 5267.5
36291 0.077 20.080 0.650 0.97 9340.31 5267.5
36292 0.113 20.080 0.648 0.96 9340.45 5267.5
36293 0.101 20.080 0.698 0.96 9340.60 5267.5
36294 0.096 20.080 0.676 0.97 9340.74 5267.5
36295 0.070 20.080 0.693 0.97 9340.88 5267.5
36296 0.076 20.080 0.646 0.97 9341.01 5267.5
36297 0.079 20.080 0.664 0.97 9341.15 5267.5
36298 0.081 20.080 0.675 0.97 9341.30 5267.5
36299 0.067 20.080 0.734 0.98 9341.43 5267.5
36300 0.082 20.080 0.686 0.97 9341.54 5267.5
36301 0.057 20.080 0.675 0.98 9341.69 5267.5
36302 0.076 20.080 0.680 0.97 9341.84 5267.5
36303 0.093 20.080 0.674 0.96 9341.92 5267.5
36305 0.066 20.080 0.660 0.97 9344.33 5269.1
36306 0.086 20.080 0.660 0.97 9344.45 5269.1
36307 0.071 20.080 0.717 0.97 9344.60 5269.1
36308 0.070 20.080 0.645 0.97 9344.75 5269.1
36309 0.103 20.080 0.680 0.96 9344.91 5269.1
36310 0.062 20.080 0.662 0.98 9345.07 5269.1
36311 0.094 20.080 0.666 0.97 9345.19 5269.1
36312 0.084 20.080 0.633 0.97 9345.33 5269.1
36313 0.089 20.080 0.632 0.97 9345.45 5269.1
36314 0.089 20.080 0.646 0.97 9345.59 5269.1
36315 0.083 20.080 0.717 0.97 9345.73 5269.1
36316 0.091 20.080 0.641 0.97 9345.88 5269.1
36317 0.085 20.080 0.656 0.97 9346.02 5269.1
36318 0.092 20.080 0.716 0.96 9346.16 5269.1
36319 0.058 20.080 0.692 0.98 9346.24 5269.1
36321 0.077 20.080 0.728 0.97 9348.68 5270.7
36322 0.064 20.080 0.673 0.98 9348.83 5270.7
36323 0.086 20.080 0.654 0.97 9348.99 5270.7
36324 0.106 20.080 0.670 0.96 9349.14 5270.7
36325 0.075 20.080 0.631 0.97 9349.29 5270.7
36326 0.095 20.080 0.651 0.97 9349.45 5270.7
36327 0.078 20.080 0.673 0.97 9349.56 5270.7
36328 0.051 20.080 0.702 0.98 9349.71 5270.7
36329 0.065 20.080 0.675 0.97 9349.83 5270.7
36330 0.084 20.080 0.692 0.97 9349.98 5270.7
36331 0.086 20.080 0.660 0.97 9350.12 5270.7
36332 0.074 20.080 0.680 0.97 9350.25 5270.7
36333 0.090 20.080 0.655 0.97 9350.39 5270.7
36334 0.084 20.080 0.681 0.97 9350.50 5270.7
36336 0.080 20.080 0.625 0.97 9352.91 5270.7
36337 0.074 20.080 0.672 0.97 9353.06 5270.7
36338 0.081 20.080 0.687 0.97 9353.20 5270.7
36339 0.082 20.080 0.659 0.97 9353.33 5270.7
36340 0.072 20.080 0.650 0.97 9353.47 5270.7
36341 0.059 20.080 0.685 0.98 9353.60 5270.7
36342 0.069 20.080 0.676 0.97 9353.74 5270.7
36343 0.094 20.080 0.715 0.97 9353.89 5270.7
36344 0.070 20.080 0.675 0.97 9354.02 5270.7
36345 0.094 20.080 0.660 0.96 9354.16 5270.7
36346 0.077 20.080 0.657 0.97 9354.31 5270.7
36347 0.064 20.080 0.691 0.98 9354.43 5270.7
36348 0.113 20.080 0.639 0.96 9354.58 5270.7
36349 0.083 20.080 0.699 0.97 9354.73 5270.7
36351 0.110 20.080 0.668 0.96 9357.18 5272.6
36352 0.072 20.080 0.657 0.97 9357.32 5272.6
36353 0.073 20.080 0.667 0.97 9357.47 5272.6
36354 0.069 20.080 0.712 0.98 9357.63 5272.6
36355 0.089 20.080 0.684 0.97 9357.76 5272.6
36356 0.089 20.080 0.654 0.97 9357.91 5272.6
36357 0.084 20.080 0.650 0.97 9358.06 5272.6
36358 0.072 20.080 0.673 0.97 9358.20 5272.6
36359 0.065 20.080 0.694 0.97 9358.34 5272.6
36360 0.074 20.080 0.715 0.98 9358.47 5272.6
36361 0.091 20.080 0.669 0.97 9358.61 5272.6
36362 0.099 20.080 0.600 0.96 9358.75 5272.6
36363 0.094 20.080 0.633 0.97 9358.88 5272.6
36364 0.088 20.080 0.703 0.96 9359.02 5272.6
36366 0.098 20.080 0.679 0.96 9361.50 5273.7
36367 0.068 20.080 0.714 0.98 9361.62 5273.7
36368 0.087 20.080 0.659 0.97 9361.74 5273.7
36369 0.089 20.080 0.672 0.97 9361.88 5273.7
36370 0.081 20.080 0.635 0.97 9362.02 5273.7
36371 0.077 20.080 0.649 0.97 9362.16 5273.7
36372 0.088 20.080 0.662 0.97 9362.30 5273.7
36373 0.078 20.080 0.721 0.97 9362.44 5273.7
36374 0.097 20.080 0.644 0.96 9362.57 5273.7
36375 0.082 20.080 0.653 0.97 9362.72 5273.7
36376 0.077 20.080 0.677 0.97 9362.88 5273.7
36377 0.077 20.080 0.657 0.97 9363.01 5273.7
36378 0.087 20.080 0.647 0.97 9363.17 5273.7
36379 0.076 20.080 0.665 0.97 9363.31 5273.7
36380 0.081 20.080 0.622 0.97 9363.38 5273.7
36382 0.084 20.080 0.666 0.97 9365.79 5275.3
36383 0.115 20.080 0.716 0.96 9365.92 5275.3
36384 0.095 20.080 0.685 0.96 9366.05 5275.3
36385 0.070 20.080 0.673 0.98 9366.18 5275.3
36386 0.095 20.080 0.636 0.97 9366.33 5275.3
36387 0.084 20.080 0.659 0.97 9366.47 5275.3
36388 0.093 20.080 0.708 0.96 9366.62 5275.3
36389 0.065 20.080 0.672 0.98 9366.76 5275.3
36390 0.084 20.080 0.675 0.97 9366.91 5275.3
36391 0.075 20.080 0.713 0.97 9367.03 5275.3
36392 0.063 20.080 0.650 0.98 9367.17 5275.3
36393 0.075 20.080 0.653 0.97 9367.31 5275.3
36394 0.074 20.080 0.639 0.97 9367.46 5275.3
36395 0.081 20.080 0.679 0.97 9367.60 5275.3
36397 0.070 20.080 0.708 0.97 9370.03 5276.4
36398 0.054 20.080 0.662 0.98 9370.17 5276.4
36399 0.062 20.080 0.705 0.98 9370.32 5276.4
36400 0.075 20.080 0.665 0.97 9370.44 5276.4
36401 0.103 20.080 0.652 0.96 9370.59 5276.4
36402 0.082 20.080 0.686 0.97 9370.74 5276.4
36403 0.070 20.080 0.694 0.97 9370.89 5276.4
36404 0.079 20.080 0.698 0.97 9371.02 5276.4
36405 0.093 20.080 0.646 0.97 9371.17 5276.4
36406 0.076 20.080 0.640 0.97 9371.30 5276.4
36407 0.110 20.080 0.636 0.96 9371.45 5276.4
36408 0.080 20.080 0.722 0.97 9371.58 5276.4
36409 0.071 20.080 0.656 0.97 9371.73 5276.4
36410 0.114 20.080 0.649 0.96 9371.86 5276.4
36412 0.082 20.080 0.695 0.97 9374.30 5277.8
36413 0.073 20.080 0.681 0.97 9374.44 5277.8
36414 0.084 20.080 0.643 0.97 9374.59 5277.8
36415 0.073 20.080 0.654 0.97 9374.74 5277.8
36416 0.066 20.080 0.671 0.98 9374.88 5277.8
36417 0.071 20.080 0.679 0.97 9375.01 5277.8
36418 0.068 20.080 0.654 0.97 9375.16 5277.8
